48,-0.019541,0.036133,0.037598
251,-0.006351,0.021973,0.070312
345,-0.005862,0.015137,0.064941
438,-0.000489,0.029297,-0.008305
532,-0.001466,0.031738,-0.019052
626,-0.003908,0.032227,-0.015633
720,-0.003908,0.029785,-0.010747
814,-0.00342,0.027832,-0.005374
907,0,0.019531,0.007324
1001,0.005371,0.004883,0.018066
1095,0.001953,-0.00342,0.010742
1188,-0.014656,-0.002931,0.005371
1282,-0.015633,0.000488,0.007324
1376,-0.008793,0.006348,0.006836
1470,-0.007328,0.01123,0.003906
1564,-0.004885,0.022461,0.002441
1657,-0.002931,0.030273,0.003906
1751,0.000488,0.030273,0.010254
1845,0.005371,0.027832,0.015137
1939,0,0.02832,0.013672
2032,-0.002443,0.029297,0.014648
2126,0.000488,0.027832,0.018066
2220,0.004395,0.023926,0.026855
2314,-0.002931,0.021484,0.021484
2407,-0.012702,0.027832,0.017578
2501,-0.022472,0.035156,0.067383
2595,-0.040059,0.023438,0.102051
2689,-0.042501,0.005859,0.10498
2782,0,-0.027846,0.087891
2876,0.027832,-0.03615,0.050293
2970,0.008301,-0.02296,0.04248
3064,0.019043,0.015625,-0.017587
3157,-0.020518,0.022949,-0.04299
3251,-0.00977,-0.008305,-0.00342
3345,-0.001466,-0.008793,-0.001954
3439,0.02002,0.016113,-0.021983
3532,0.026367,0.034668,-0.005374
3626,-0.002443,0.008301,0.037598
3720,-0.020029,0.005859,0.023926
3814,-0.039082,0.000488,-0.004885
3907,-0.03615,0.001465,-0.016121
4001,-0.000489,0.008301,-0.01661
4095,0.007812,0.012695,0.011719
4189,-0.000977,0.005859,-0.014656
4282,-0.022472,-0.000489,-0.026869
4376,-0.010747,0.002441,-0.025403
4470,0.020996,-0.006839,-0.00977
4564,0.004395,0.012207,-0.025892
4658,0.019043,0.026855,0.008789
4751,-0.174402,-0.054226,0.033203
4845,-0.1915,-0.061065,0.035156
4939,-0.179775,-0.063996,0.04834
5033,-0.162677,-0.068393,0.062988
5126,-0.064485,-0.104055,0.208008
5220,0.327148,-0.251099,0.526367
5314,0.375,-0.270151,0.516602
5408,0.521973,-0.469468,-0.377137
5501,-0.627748,0.552246,-0.019052
5595,0.775391,-0.152907,-0.43234
5689,-0.212506,0.57666,-0.735711
5783,0.664062,0.143066,-0.337567
5876,0.09668,-0.124573,-0.713239
5970,-0.564729,-0.606742,0.611328
6064,0.052734,-0.393258,0.462402
6158,0.094727,-0.393747,0.444824
6252,0.223633,-0.678554,0.543945
6345,0.314941,-0.872985,0.720215
6439,0.339355,-0.908647,0.746582
6533,0.351562,-0.926722,0.762695
6627,0.370605,-0.948705,0.773926
6720,0.390137,-0.971177,0.788086
6814,0.42334,0.987305,0.807129
6908,0.508301,0.892578,0.841797
7002,0.614258,0.78418,0.872559
7095,0.671387,0.728516,0.884766
7189,0.766113,0.63916,0.902832
7283,0.870605,0.54248,0.91748
7377,0.918945,0.496582,0.926758
7470,-0.975085,0.40625,0.940918
7564,-0.860283,0.313965,0.95166
7658,-0.762579,0.238281,0.960938
7752,-0.630191,0.139648,0.974121
7846,-0.541768,0.069824,0.981445
7939,-0.529555,0.060059,0.979492
8033,-0.500244,0.039551,0.978516
8127,-0.619443,0.019531,0.752441
8220,-0.067904,0.556152,-0.98339
8314,-0.115779,-0.195896,-0.851001
8408,-0.195896,0.385254,-0.430386
8502,-0.236444,0.482422,-0.210064
8596,-0.293112,0.609375,-0.480703
8689,-0.842208,0.533203,0.883301
8783,0.885742,0.366211,0.843262
8877,-0.829018,0.275879,-0.827552
8971,-0.721544,0.338379,-0.900342
9064,-0.723009,0.298828,-0.840743
9158,-0.345383,0.169434,0.950684
9252,0.512695,-0.68637,0.408203
9345,0.10498,-0.124084,0.194336
9439,-0.357596,0.439941,0.163574
9533,-0.361016,0.396484,0.102051
9627,-0.40938,0.366699,0.042969
9721,-0.438202,0.365234,0.032227
9814,-0.166097,0.333496,-0.403029
9908,-0.181241,0.181152,-0.520274
10002,-0.113337,0.256836,-0.598925
10096,-0.207132,0.349121,-0.777723
10189,-0.322423,0.219727,0.59082
10283,0.248047,0.240723,0.054199
10377,0.054688,0.116211,0.069824
10471,-0.127015,0.034668,-0.155349
10564,-0.111383,0.004395,-0.058622
10658,-0.061553,-0.002931,0.005859
10752,0.048828,-0.00977,0.052734
10846,-0.001954,0.000977,-0.010259
10939,-0.017587,0.003906,-0.025892
11033,-0.011236,0.000488,-0.015633
11127,0.005859,-0.000977,0.002441
11221,0.02002,-0.003908,0.018555
11315,-0.003908,0.000977,-0.009282
11408,0.005371,-0.002443,0.004395
11502,0.008789,-0.001466,0.005859
11596,0.005859,-0.000977,0.003418
11689,-0.000977,0,-0.005862
11783,-0.001466,-0.000489,-0.005862
11877,0.001953,-0.000489,-0.001954
11971,0.001953,0,-0.001954
12065,0.001465,0,-0.002443
12158,0.001465,0,-0.002931
12252,0.000977,0.000488,-0.00342
12346,0.001465,0,-0.002443
12440,0.001465,0,-0.002443
12533,0.001465,0,-0.002931
12627,0.001465,0,-0.002931
12721,0.001465,0,-0.002931
12815,0.001465,0,-0.002443
12908,0.001465,0,-0.002931
13002,0.001465,0,-0.002931
13096,0.001465,0,-0.002443
13190,0.001465,0,-0.002443
13283,0.001465,0,-0.002931
13377,0.001465,0,-0.002443
13471,0.001953,-0.000977,-0.000977
